_GameID,_WhiteID,_BlackID,_OpeningCode,Rated,Game Time,Extra Time,Turns,Winner,Victory Status,White Rating,Black Rating,Initial Moves,Opening Moves,Opening Name,Opening Full Name,Opening Response,Opening Variation
10160,plausibletheory,bander,B32,False,10,2,41,White,Mate,2004,1744,e4 c5,7,Sicilian Defense,Sicilian Defense: Open #3,"",Open #3
10161,ivan250556,plausibletheory,B13,False,15,0,48,Black,Resign,1700,1990,e4 c6,5,Caro-Kann Defense,Caro-Kann Defense: Exchange Variation,"",Exchange Variation
10162,drums,plausibletheory,B50,False,5,8,50,Black,Resign,1677,1944,e4 c5,6,Sicilian Defense,Sicilian Defense: Modern Variations |  Anti-Qxd4 Move Order,"",Modern Variations
10163,arj,plausibletheory,B21,False,10,5,46,Black,Out of Time,1613,1927,e4 c5,3,Sicilian Defense,Sicilian Defense: McDonnell Attack,"",McDonnell Attack
10164,plausibletheory,asman,A00,False,10,0,85,White,Resign,1909,1598,b4 c6,2,Polish Opening,Polish Opening: Outflank Variation,"",Outflank Variation
10165,plausibletheory,beto779,E50,False,10,0,23,White,Resign,1886,1590,c4 Nf6,10,Nimzo-Indian Defense,Nimzo-Indian Defense: Normal Variation |  Huebner Deferred,"",Normal Variation
10166,plausibletheory,tupy,A13,False,10,0,41,White,Resign,1831,1733,c4 Nf6,6,English Opening,English Opening: Neo-Catalan,"",Neo-Catalan
10167,plausibletheory,philco,B07,False,10,0,47,White,Resign,1769,1655,e4 d6,6,Czech Defense,Czech Defense,"",""
10168,plausibletheory,zistambo,A00,False,10,0,71,White,Mate,1650,1651,b4 e5,5,Polish Opening,Polish Opening: Bugayev Advance Variation,"",Bugayev Advance Variation
10169,plausibletheory,susanoo,A00,False,10,0,51,White,Resign,1500,1447,b4 d5,1,Polish Opening,Polish Opening,"",""
10170,gil,nicholas130,C50,True,7,6,19,White,Resign,1316,1293,e4 e5,5,Italian Game,Italian Game,"",""
10171,escorpion,nicholas130,C26,False,10,15,5,White,Resign,1392,1293,e4 e5,5,Vienna Game,Vienna Game: Stanley Variation,"",Stanley Variation
10172,herbsman,nicholas130,D20,False,10,15,14,White,Resign,1334,1293,d4 d5,5,"Queen's Gambit","Queen's Gambit Accepted: Accelerated Mannheim Variation",Accepted,Accelerated Mannheim Variation
10173,nicholas130,waverider,C20,False,10,5,24,Black,Out of Time,1064,1069,c4 e5,3,English Opening,English Opening: The Whale,"",The Whale
10174,valsy,nicholas130,B21,True,25,4,52,White,Resign,1705,1324,e4 c5,3,Sicilian Defense,Sicilian Defense: McDonnell Attack,"",McDonnell Attack
10175,a1s2d3,nicholas130,B02,True,20,0,17,White,Mate,1498,1500,e4 Nf6,4,Alekhine Defense,Alekhine Defense: Scandinavian Variation,"",Scandinavian Variation
10176,nashi,inuit_nunaat,A44,True,20,0,72,Black,Mate,1814,2038,d4 c5,6,Semi-Bononi,Semi-Bononi,"",""
10177,zarrabi57,inuit_nunaat,A83,True,10,0,80,Black,Resign,1809,2058,d4 f5,8,Dutch Defense,Dutch Defense: Staunton Gambit |  Nimzowitsch Variation,"",Staunton Gambit
10178,zima1947,inuit_nunaat,C40,True,10,0,40,Black,Resign,1838,2048,e4 e5,6,Elephant Gambit,Elephant Gambit: Paulsen Countergambit,"",Paulsen Countergambit
10179,inuit_nunaat,mohamad-aghae,A03,True,10,0,32,Black,Out of Time,2048,1885,f4 d5,3,Bird Opening,Bird Opening: Williams Gambit,"",Williams Gambit
10180,chessastur,inuit_nunaat,D00,True,15,0,58,Black,Resign,1436,2047,d4 d5,2,"Queen's Pawn Game","Queen's Pawn Game","",""
10181,tls1812,murty,C40,True,10,5,93,White,Out of Time,1441,1392,e4 e5,4,Elephant Gambit,Elephant Gambit,"",""
10182,unicornz,crazyscientist2,B53,False,7,3,78,Draw,Draw,2305,1500,e4 c5,7,Sicilian Defense,Sicilian Defense: Chekhover Variation,"",Chekhover Variation
10183,unicornz,crazyscientist2,B22,False,7,3,19,White,Resign,2305,1500,e4 c5,12,Sicilian Defense,Sicilian Defense: Alapin Variation |  Barmen Defense |  Central Exchange,"",Alapin Variation
10184,crazyscientist2,unicornz,B23,False,7,3,122,Black,Mate,1500,2305,e4 c5,3,Sicilian Defense,Sicilian Defense: Closed Variation,"",Closed Variation
10185,sparklehorse,unicornz,B90,False,30,30,50,Black,Resign,2475,2305,e4 c5,11,Sicilian Defense,Sicilian Defense: Najdorf |  Lipnitsky Attack,"",Najdorf
10186,goxi1278,jedi-tal,A20,True,5,8,129,White,Resign,1679,1795,c4 e5,2,English Opening,"English Opening: King's English Variation","","King's English Variation"
10187,jedi-tal,goxi1278,B40,True,5,8,65,White,Mate,1500,1689,e4 c5,5,Sicilian Defense,Sicilian Defense: Delayed Alapin Variation,"",Delayed Alapin Variation
10188,masoud30,zuri,C20,True,5,8,38,Black,Out of Time,1263,1521,e4 e5,3,"King's Pawn Game","King's Pawn Game: King's Head Opening #2","","King's Head Opening #2"
10189,masoud30,danial2222,C00,True,5,8,32,Black,Out of Time,1299,1585,e4 e6,2,French Defense,French Defense #2,"",#2
10190,mzaemcee,masoud30,C41,True,10,0,79,White,Mate,1504,1387,e4 e5,5,Philidor Defense,Philidor Defense,"",""
10191,ishogai,masoud30,C30,False,5,8,53,White,Mate,1651,1364,e4 e5,3,"King's Gambit","King's Gambit","",""
10192,masoud30,ronaldo69,B01,False,5,8,38,Black,Out of Time,1364,1175,e4 d5,2,Scandinavian Defense,Scandinavian Defense,"",""
10193,masoud30,nejdetckenobi,C00,False,5,8,40,Black,Out of Time,1364,1501,e4 e6,3,French Defense,"French Defense: King's Indian Attack","","King's Indian Attack"
10194,masoud30,kaipoche,C00,False,5,8,28,Black,Out of Time,1364,1078,e4 e6,3,French Defense,"French Defense: King's Indian Attack","","King's Indian Attack"
10195,dondivi,masoud30,C23,False,5,8,15,Black,Resign,1336,1500,e4 e5,3,"Bishop's Opening","Bishop's Opening","",""
10196,jaracimr,hayati,B00,True,6,3,88,White,Resign,1510,1303,e4 b6,2,Owen Defense,Owen Defense,"",""
10197,hayati,vahehabram,A48,True,3,8,48,Black,Mate,1309,1671,Nf3 Nf6,5,Torre Attack,Torre Attack,"",""
10198,vahehabram,hayati,C20,True,3,8,39,White,Mate,1668,1313,e4 e5,4,"Bishop's Opening","Bishop's Opening: Boi Variation","",Boi Variation
10199,hayati,vahehabram,B20,True,3,8,54,Black,Resign,1316,1665,e4 c5,2,Sicilian Defense,Sicilian Defense,"",""
10200,sagnik,saaaper,A40,True,5,5,44,Black,Mate,1271,1463,e3 e5,3,Englund Gambit,Englund Gambit Declined |  Reversed French,Declined,""
10201,saaaper,sagnik,B01,True,5,5,21,White,Resign,1382,1500,e4 d5,4,Scandinavian Defense,Scandinavian Defense: Blackburne-Kloosterboer Gambit,"",Blackburne-Kloosterboer Gambit
10202,hyouka,luckyxthirteen,B00,True,7,8,30,Black,Out of Time,1234,1288,e4 b6,2,Owen Defense,Owen Defense,"",""
10203,idetestchess,luckyxthirteen,A40,True,10,0,43,White,Mate,1315,1301,d4 b6,2,English Defense,English Defense #2,"",#2
10204,raspoutine,luckyxthirteen,A40,True,1,20,50,Black,Resign,1128,1293,d4 b6,2,English Defense,English Defense #2,"",#2
10205,dmka,luckyxthirteen,A10,True,5,8,61,White,Mate,1338,1306,c4 b6,1,English Opening,English Opening,"",""
10206,luckyxthirteen,philosopher12,A00,True,5,5,77,White,Resign,1323,1395,d3 e5,2,Mieses Opening,Mieses Opening: Reversed Rat,"",Reversed Rat
10207,luckyxthirteen,takijap,A01,True,10,10,35,White,Resign,1302,982,b3 e6,1,Nimzo-Larsen Attack,Nimzo-Larsen Attack,"",""
10208,stonecollector,luckyxthirteen,D06,True,10,0,23,White,Out of Time,1464,1310,d4 Nf6,4,"Queen's Gambit","Queen's Gambit Refused: Marshall Defense",Refused,Marshall Defense
10209,daniman,luckyxthirteen,A40,True,7,8,51,Black,Resign,1371,1306,d4 b6,2,English Defense,English Defense #2,"",#2
10210,luca275,leon1999,B01,True,10,0,22,White,Resign,1730,1849,e4 d5,4,Scandinavian Defense,Scandinavian Defense: Modern Variation #2,"",Modern Variation #2
10211,leon1999,sanglochon,E11,True,10,0,93,Black,Resign,1858,1939,d4 Nf6,8,Bogo-Indian Defense,Bogo-Indian Defense: Wade-Smyslov Variation,"",Wade-Smyslov Variation
10212,mad_giraffe,leon1999,A04,True,10,0,63,White,Resign,1850,1870,Nf3 e6,2,Zukertort Opening,"Zukertort Opening: Queen's Gambit Invitation","","Queen's Gambit Invitation"
10213,leon1999,hrom,B00,True,18,18,117,White,Mate,1867,1524,e4 a6,2,St. George Defense,St. George Defense,"",""
10214,hamouda,tjwds,A10,True,25,0,35,White,Resign,1410,1561,c4 d5,2,English Opening,English Opening: Anglo-Scandinavian Defense,"",Anglo-Scandinavian Defense
10215,blagoma,tjwds,A03,True,17,0,47,White,Resign,1670,1575,f4 d5,2,Bird Opening,Bird Opening: Dutch Variation,"",Dutch Variation
10216,igoro2014,tjwds,C46,True,5,5,30,White,Resign,1325,1457,e4 e5,6,Four Knights Game,Four Knights Game,"",""
10217,tjwds,chanakya,C26,True,5,5,46,Black,Resign,1484,1405,e4 e5,6,Vienna Game,Vienna Game: Stanley Variation |  Reversed Spanish,"",Stanley Variation
10218,peaopreto,tjwds,C65,True,5,5,40,Black,Resign,1291,1471,e4 e5,6,Ruy Lopez,Ruy Lopez: Berlin Defense #2,"",Berlin Defense #2
10219,john007,yop88,B06,True,10,0,156,Black,Mate,1265,1461,e4 g6,2,Modern Defense,Modern Defense,"",""
10220,yop88,john007,A25,True,10,0,47,White,Mate,1455,1298,c4 e5,4,English Opening,"English Opening: King's English Variation |  Reversed Closed Sicilian","","King's English Variation"
10221,john007,partyjkowy,B06,True,14,9,26,Black,Mate,1316,1635,e4 g6,2,Modern Defense,Modern Defense,"",""
10222,ustag,john007,D11,True,5,6,51,White,Mate,1892,1322,d4 d5,6,Slav Defense,Slav Defense: Modern,"",Modern
10223,socal,john007,D15,True,10,8,44,Black,Mate,1443,1227,d4 d5,7,Slav Defense,Slav Defense: Three Knights Variation,"",Three Knights Variation
10224,hergo731,john007,D12,True,15,10,78,White,Resign,1795,1234,d4 d5,8,Slav Defense,Slav Defense: Quiet Variation |  Schallopp Defense,"",Quiet Variation
10225,sansoni,john007,D00,True,12,12,25,White,Mate,1484,1273,d4 d5,2,"Queen's Pawn Game","Queen's Pawn Game","",""
10226,john007,mamontidla,C46,True,90,0,36,Black,Mate,1295,1675,e4 e5,7,Four Knights Game,Four Knights Game: Italian Variation,"",Italian Variation
10227,mamontidla,john007,C57,True,90,0,12,White,Resign,1672,1322,e4 e5,7,Italian Game,Italian Game: Two Knights Defense |  Knight Attack,"",Two Knights Defense
10228,john007,kossta,B30,True,5,8,100,Black,Resign,1357,1689,e4 c5,4,Sicilian Defense,Sicilian Defense: Old Sicilian,"",Old Sicilian
10229,kossta,john007,C57,True,5,8,19,White,Resign,1685,1413,e4 e5,7,Italian Game,Italian Game: Two Knights Defense |  Knight Attack,"",Two Knights Defense
10230,john007,ferz1,C00,True,40,9,37,Black,Resign,1500,1741,e4 e6,3,French Defense,French Defense: Knight Variation,"",Knight Variation
10231,tinasoria,batmangambit,B00,True,7,3,12,Black,Out of Time,1386,1500,e4 c6,3,Caro-Kann Defense,Caro-Kann Defense: Hillbilly Attack,"",Hillbilly Attack
10232,discofox,lifeandstuff,C50,False,5,5,126,Black,Out of Time,2152,2075,e4 e5,9,Italian Game,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,"",Giuoco Pianissimo
10233,lifeandstuff,edpaul,A08,False,5,5,49,White,Resign,2064,1889,Nf3 Nf6,4,"King's Indian Attack","King's Indian Attack","",""
10234,alpay,lifeandstuff,D15,False,10,10,134,White,Resign,1834,2064,d4 Nf6,8,Slav Defense,Slav Defense: Chameleon Variation,"",Chameleon Variation
10235,lifeandstuff,alpay,A38,False,10,10,41,White,Resign,2056,1841,Nf3 Nf6,10,English Opening,English Opening: Symmetrical Variation |  Full Symmetry Line,"",Symmetrical Variation
10236,alpay,lifeandstuff,D93,False,10,10,80,Black,Resign,1848,2049,d4 Nf6,11,Gruenfeld Defense,Gruenfeld Defense: Three Knights Variation |  Hungarian Variation,"",Three Knights Variation
10237,ahmetrasay,lifeandstuff,C00,False,7,3,40,Black,Resign,1663,2069,e4 e6,3,French Defense,French Defense: Knight Variation,"",Knight Variation
10238,lifeandstuff,ahmetrasay,D17,False,7,3,73,White,Resign,2066,1665,Nf3 d5,12,Slav Defense,Slav Defense: Czech Variation |  Wiesbaden Variation,"",Czech Variation
10239,enron,lifeandstuff,C42,False,25,0,24,Black,Resign,1616,2064,e4 e5,4,"Petrov's Defense","Petrov's Defense","",""
10240,lauraschmidt,lifeandstuff,B20,False,25,20,96,Black,Resign,1715,2060,e4 c5,3,Sicilian Defense,Sicilian Defense: Bowdler Attack,"",Bowdler Attack
10241,lifeandstuff,chalomaria,C60,False,9,0,91,White,Resign,2056,1684,e4 e5,6,Ruy Lopez,Ruy Lopez: Cozio Defense,"",Cozio Defense
10242,chalomaria,lifeandstuff,C00,False,9,0,102,Black,Resign,1687,2052,e4 e6,3,French Defense,French Defense: Knight Variation,"",Knight Variation
10243,kasikelatino,lifeandstuff,C00,False,8,0,145,White,Resign,1800,2079,e4 e6,3,French Defense,French Defense: Knight Variation,"",Knight Variation
10244,expert_m16,lifeandstuff,A00,False,10,0,102,White,Resign,2003,2162,b4 c6,2,Polish Opening,Polish Opening: Outflank Variation,"",Outflank Variation
10245,alibaba2014,lifeandstuff,D04,False,10,0,88,Black,Out of Time,1723,2159,d4 Nf6,5,"Queen's Pawn Game","Queen's Pawn Game: Colle System","",Colle System
10246,lifeandstuff,snorri,B18,False,10,0,23,White,Resign,2158,1477,e4 c6,11,Caro-Kann Defense,Caro-Kann Defense: Classical Variation |  Main Line,"",Classical Variation
10247,lifeandstuff,josalmo,A15,False,10,0,77,White,Resign,2158,992,Nf3 Nf6,3,English Opening,"English Opening: Anglo-Indian Defense |  King's Knight Variation","",Anglo-Indian Defense
10248,lifeandstuff,sergey69,E06,False,10,0,85,White,Resign,2156,1640,d4 Nf6,9,Catalan Opening,Catalan Opening: Closed Variation,"",Closed Variation
10249,kjaliner,lifeandstuff,D20,False,10,0,45,Black,Resign,1554,2155,d4 d5,4,"Queen's Gambit","Queen's Gambit Accepted",Accepted,""
10250,lifeandstuff,jusden,A40,False,10,0,35,White,Mate,2155,1361,d4 g6,2,Modern Defense,Modern Defense,"",""
10251,lifeandstuff,kjaliner,D02,False,10,0,67,White,Resign,2153,1555,d4 d5,4,"Queen's Pawn Game","Queen's Pawn Game: Chigorin Variation","",Chigorin Variation
10252,lifeandstuff,pyctem,A04,False,10,0,71,White,Resign,2152,1580,Nf3 e6,2,Zukertort Opening,"Zukertort Opening: Queen's Gambit Invitation","","Queen's Gambit Invitation"
10253,thoughtpolice,cuzinvinny,B30,True,5,5,66,Black,Resign,1810,1738,e4 c5,4,Sicilian Defense,Sicilian Defense: Old Sicilian,"",Old Sicilian
10254,cuzinvinny,thoughtpolice,B32,True,5,5,85,White,Resign,1724,1824,e4 c5,7,Sicilian Defense,Sicilian Defense: Open #3,"",Open #3
10255,agazamiseh,terrytee1984,C45,True,10,5,107,Draw,Draw,1406,1459,e4 e5,7,Scotch Game,Scotch Game,"",""
10256,terrytee1984,agazamiseh,D00,True,10,5,41,White,Mate,1412,1417,d4 d5,3,"Queen's Pawn Game","Queen's Pawn Game: Chigorin Variation","",Chigorin Variation
10257,alejandrobr,upandcomer,B19,True,10,0,51,White,Resign,2315,2200,e4 c6,14,Caro-Kann Defense,Caro-Kann Defense: Classical |  7...Nd7,"",Classical
10258,upandcomer,yar09,E95,True,10,0,65,White,Resign,2196,1869,d4 Nf6,15,"King's Indian","King's Indian |  Orthodox |  7...Nbd7 8.Re1","",""
10259,koen,franco47,C55,True,12,4,51,White,Mate,1855,1202,e4 e5,7,Italian Game,"Italian Game: Two Knights Defense |  Modern Bishop's Opening","",Two Knights Defense
10260,franco47,prana_iiyama,A40,False,180,180,41,Black,Resign,1202,1009,d4 c6,1,"Queen's Pawn","Queen's Pawn","",""
10261,mailmukulgupta,franco47,B01,True,12,2,74,White,Resign,1386,1255,e4 d5,4,Scandinavian Defense,Scandinavian Defense: Mieses-Kotroc Variation,"",Mieses-Kotroc Variation
10262,graf5,franco47,D20,True,5,8,33,White,Mate,1830,1263,d4 d5,4,"Queen's Gambit","Queen's Gambit Accepted",Accepted,""
10263,79165333785,franco47,C20,True,14,6,85,White,Mate,1781,1274,d3 e5,3,"King's Pawn Game","King's Pawn Game: Leonardis Variation","",Leonardis Variation
10264,franco47,need456646,B00,False,180,150,9,White,Resign,1100,1500,e4 e5,5,Nimzowitsch Defense,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,"",Kennedy Variation
10265,nik2,franco47,B01,True,30,0,15,White,Mate,1613,1309,e4 d5,2,Scandinavian Defense,Scandinavian Defense,"",""
10266,franco47,nik2,D00,True,30,0,32,Black,Mate,1364,1609,d4 d5,3,"Queen's Pawn Game","Queen's Pawn Game #2","",#2
10267,franco47,rieck,B00,False,180,120,8,White,Resign,1261,1174,e4 e5,4,Nimzowitsch Defense,Nimzowitsch Defense: Kennedy Variation,"",Kennedy Variation
10268,juanin,franco47,C02,True,15,0,57,White,Mate,1589,1500,e4 e6,5,French Defense,French Defense: Advance Variation #3,"",Advance Variation #3
10269,20200,lucatiel-of-mirrah,A00,True,20,1,121,White,Mate,1238,885,e3 d5,1,"Van't Kruijs Opening","Van't Kruijs Opening","",""
10270,k987654,lucatiel-of-mirrah,B02,True,5,5,57,White,Mate,1708,1500,e4 Nf6,5,Alekhine Defense,Alekhine Defense: Two Pawn Attack,"",Two Pawn Attack
10271,shamiknag,lucatiel-of-mirrah,B04,True,15,5,85,White,Mate,1706,886,e4 Nf6,8,Alekhine Defense,Alekhine Defense: Modern Variation |  Larsen Variation,"",Modern Variation
10272,lucatiel-of-mirrah,val4,A04,False,20,12,27,Black,Resign,788,1307,Nf3 e6,2,Zukertort Opening,"Zukertort Opening: Queen's Gambit Invitation","","Queen's Gambit Invitation"
10273,zbyszektato,lucatiel-of-mirrah,B00,True,8,8,53,White,Mate,1437,892,e4 Nc6,2,Nimzowitsch Defense,Nimzowitsch Defense,"",""
10274,vitorsoares,lucatiel-of-mirrah,B00,True,10,0,21,White,Mate,955,959,e4 Nc6,3,"King's Pawn Game","King's Pawn Game: Nimzowitsch Defense","",Nimzowitsch Defense
10275,aleksandar,lucatiel-of-mirrah,A50,True,5,5,43,White,Mate,1411,1500,d4 Nf6,4,"Queen's Indian Accelerated","Queen's Indian Accelerated","",""
10276,rfabian,lucatiel-of-mirrah,B06,True,5,8,27,White,Mate,1149,1013,e4 g6,2,Modern Defense,Modern Defense,"",""
10277,posta55,lucatiel-of-mirrah,A00,True,30,16,51,White,Mate,1523,1009,g4 e5,1,Grob Opening,Grob Opening,"",""
10278,lucatiel-of-mirrah,posta55,A00,True,30,16,26,Black,Mate,1028,1521,f3 c6,1,"Gedult's Opening","Gedult's Opening","",""
10279,srgriffin,lucatiel-of-mirrah,C42,True,15,0,61,White,Mate,1366,1090,e4 e5,4,"Petrov's Defense","Petrov's Defense","",""
10280,effeundici,lucatiel-of-mirrah,B00,False,15,7,41,White,Mate,1500,1005,e4 g5,2,Borg Defense,Borg Defense,"",""
10281,rieff,lucatiel-of-mirrah,D00,True,12,8,55,White,Mate,1130,1500,Nc3 d5,3,"Queen's Pawn Game","Queen's Pawn Game: Chigorin Variation","",Chigorin Variation
10282,geordiechess,zazz4,D10,True,20,10,66,Black,Resign,1394,1998,d4 d5,5,Slav Defense,Slav Defense #2,"",#2
10283,zazz4,elgiganteamable,C41,True,20,10,47,White,Resign,1998,1358,e4 e5,5,Philidor Defense,Philidor Defense,"",""
10284,djouah1,zazz4,D10,True,20,10,40,Black,Resign,1276,1997,c4 c6,4,Slav Defense,Slav Defense,"",""
10285,zazz4,futurjohnnix,C78,True,20,10,35,Black,Resign,2026,1593,e4 e5,12,Ruy Lopez,Ruy Lopez: Morphy Defense #2,"",Morphy Defense #2
10286,zazz4,rigoberto_22,B38,True,20,10,65,White,Resign,2015,1877,e4 c5,11,Sicilian Defense,Sicilian Defense: Accelerated Dragon |  Maroczy Bind,"",Accelerated Dragon
10287,pi0n_izq1erdo,zazz4,D00,True,20,10,42,Black,Resign,1527,2013,d4 d5,3,"Queen's Pawn Game","Queen's Pawn Game: Mason Attack","",Mason Attack
10288,zazz4,atilioss,B06,True,20,10,79,White,Resign,2011,1511,e4 g6,4,Robatsch (Modern) Defense,Robatsch (Modern) Defense,"",""
10289,atilioss,zazz4,D00,True,20,10,74,Black,Resign,1512,2009,d4 d5,2,"Queen's Pawn Game","Queen's Pawn Game","",""
10290,zazz4,ajveno,B34,True,10,20,66,Black,Resign,2037,1734,e4 c5,8,Sicilian Defense,Sicilian Defense: Accelerated Dragon,"",Accelerated Dragon
10291,miriammarques,zazz4,C53,True,30,15,125,White,Out of Time,1432,2069,e4 e5,9,Italian Game,Italian Game: Classical Variation |  Giuoco Pianissimo,"",Classical Variation
10292,zazz4,baleful,C60,False,5,10,50,Black,Resign,2069,1500,e4 e5,6,Ruy Lopez,Ruy Lopez: Nuernberg Variation,"",Nuernberg Variation
10293,ktikkani,gioscorpi,C42,False,45,45,35,Black,Resign,1144,1500,e4 e5,4,"Petrov's Defense","Petrov's Defense","",""
10294,ktikkani,digger059,C62,False,10,5,23,Black,Resign,1144,1500,e4 e5,6,Ruy Lopez,Ruy Lopez: Steinitz Defense,"",Steinitz Defense
10295,ktikkani,alecs,C40,False,20,120,52,Black,Mate,1022,1165,e4 e5,4,Elephant Gambit,Elephant Gambit,"",""
10296,jepulis,madi1691,D52,True,5,5,93,White,Mate,1781,1516,d4 d5,11,"Queen's Gambit","Queen's Gambit Declined",Declined,""
10297,madi1691,jepulis,C01,True,5,5,96,Black,Mate,1601,1688,e4 e6,5,French Defense,French Defense: Exchange Variation,"",Exchange Variation
10298,qui_,madi1691,D37,True,5,5,103,White,Mate,1939,1662,d4 d5,8,"Queen's Gambit","Queen's Gambit Declined: Barmen Variation",Declined,Barmen Variation
10299,madi1691,temeli,C50,True,5,5,59,White,Resign,1500,1500,e4 e5,6,Giuoco Piano,Giuoco Piano,"",""
10300,madi1691,sergey69,B18,True,10,0,74,Black,Mate,1785,1815,e4 c6,8,Caro-Kann Defense,Caro-Kann Defense: Classical Variation,"",Classical Variation
10301,madi1691,mirabi,B00,True,10,0,53,White,Mate,1777,1453,e4 b6,2,Owen Defense,Owen Defense,"",""
10302,madi1691,theco,B35,False,7,2,165,Draw,Draw,1571,1457,e4 c5,13,Sicilian Defense,Sicilian Defense: Accelerated Dragon |  Modern Bc4 Variation,"",Accelerated Dragon
10303,madi1691,isang,B01,False,7,2,41,White,Resign,1571,1487,e4 d5,8,Scandinavian Defense,Scandinavian Defense: Anderssen Counterattack,"",Anderssen Counterattack
10304,sinasepehr,bero,C30,True,10,0,65,White,Resign,1620,1658,e4 e5,4,"King's Gambit","King's Gambit Declined |  Norwalde Variation",Declined,""
10305,bero,sinasepehr,C20,True,10,0,55,White,Mate,1648,1630,e4 e5,3,"King's Pawn Game","King's Pawn Game: Wayward Queen Attack","",Wayward Queen Attack
10306,sinasepehr,palladio,B10,True,9,3,79,White,Mate,1619,1635,e4 c6,2,Caro-Kann Defense,Caro-Kann Defense,"",""
10307,palladio,sinasepehr,E94,True,9,3,54,Black,Resign,1647,1606,c4 Nf6,13,"King's Indian Defense","King's Indian Defense: Orthodox Variation","",Orthodox Variation
